Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-11-09,3285,3285,3248,3248,16,-28,3273,0,0,0,64,32.0,0.7434043679000071,8.38957782439781,3.7204298895312298,2.391220957722202,-2.743747313744455,0.1319955141211243,0.2602073261861924,0.88106034441737,0.2449675725461148,0.6055303042940681,2.2611864,3.491589,0.7243523,2.4666152,1.5603895,19.401436,17.41311,14.120808,19.58397,18.680513,-128.52869,6.6749506,45.602936,-98.20842,49.388695,9.216461,2.3310945,-2.2761357,1.7605332,1.343541,-12.755867,0.1674792,-23.278786,-3.113391,0.55526054,-15.314166,6.4332485,-0.7031231,16.62705,1.7268041
2015-02-10,3105,3122,3087,3095,17639,-10,3099,395,0,0,87380,-3.0,-0.0751250424299094,9.230828648829336,-4.503210230136967,-2.324497929597795,0.8201399510381301,-0.3160398611881199,0.5607365234727129,2.123030619644787,1.164980565095688,-0.4223019833833412,-2.350629,-3.8713515,-0.45827022,-3.309635,-2.008234,-47.934002,-25.449081,-24.536253,-42.854675,-25.977304,-113.33748,0.3511728,-7.398311,90.77146,-100.58313,7.3723207,-0.12550811,-2.0204065,-10.883002,-2.3694386,-11.524449,0.26656583,-21.629557,-5.178931,0.777576,-14.996036,6.339524,-8.862324,16.070768,1.3552808
2015-05-10,3095,3105,3069,3092,18653,-3,3087,350,0,0,83201,0.0,-0.0049653786873451,9.067306735526726,-4.784969297106924,-2.0068339454533577,1.014203786981672,-1.472709978203799,-0.5498003834175111,1.58226040470531,0.4429927499498672,-0.7710377706715903,-0.5905286,-1.2219188,0.07243463,-0.903951,-1.0918032,-10.68612,-11.282939,-13.95642,-25.664595,-11.486604,-84.65913,-3.792918,-13.440655,116.36191,-88.601685,7.5099707,0.19339442,-1.750942,-8.628206,-2.4238236,-10.888816,0.38172117,-24.869175,-5.6834397,2.031339,-14.972965,6.338354,-8.590304,16.10039,1.1288494
2015-06-10,3078,3094,3071,3092,14685,0,3083,584,3,0,82705,-13.0,-0.308990588238457,8.935565922524603,-4.893994189304121,-1.49873787110514,1.554626397688049,-2.551375021659397,-1.3346486913350188,1.0305563568693,-0.2018034371380175,-1.0671375540853318,-0.037642054,-0.75865114,0.12989026,-0.7520377,-0.63030535,-5.538021,-5.1334324,-15.27717,-3.4207919,-7.266683,-48.251842,-5.0665226,-17.25289,128.85054,-80.33311,8.522903,1.6113262,-1.4936407,-5.795923,-2.4565644,-9.923328,0.5103311,-26.532253,-3.80572,2.8335333,-14.867698,6.3120656,-8.038999,15.986423,1.326185
2015-07-10,3087,3145,3052,3079,22027,-13,3097,189,5,0,80909,-19.0,-0.4493099157235856,8.760592555373385,-5.341786598187064,-1.6681927161799694,0.774417103616919,-1.929993359255319,-1.5278480553087184,0.604389943501075,-1.569873653993616,-0.8370783641412924,0.36825946,-0.1507654,0.10129398,-0.2681897,-1.072551,-21.31748,1.7389668,-7.0613036,-3.6209924,-8.457846,-73.31364,-7.315719,-8.78381,135.11142,-90.19016,8.81601,2.460946,-1.3037735,-4.709238,-2.5660682,-8.644285,0.58303034,-26.544815,-2.0517166,3.5829408,-14.797273,6.320834,-7.808675,16.006483,1.6302513
2015-08-10,3063,3077,3035,3060,18141,-19,3056,318,0,0,79743,-11.0,-0.2622174790767475,8.507194542559459,-5.567974992084193,-1.1668920292967957,0.8400748238296175,-2.3329055442140163,-0.9790046182891796,1.0005943415737013,-2.213624304306289,0.2802510973004852,0.2001865,-0.68211025,0.30596182,-0.18817519,-0.62891567,-2.3820472,0.4904271,-8.651574,14.627315,-14.773706,-46.245377,-3.1702278,-10.821926,118.13311,-49.368763,8.58624,2.8812451,-1.196428,-3.0672433,-2.5940373,-8.689133,0.60077214,-26.039051,2.088609,3.9311442,-14.710853,6.280951,-7.9499683,15.831222,1.4228014
2015-09-10,3055,3089,3046,3049,16505,-11,3060,258,0,0,78106,25.0,0.5796984858340238,8.333376274192887,-5.611050196795258,-0.7250174476780429,0.6291317458621186,-2.290252964225846,-0.5859893321475672,1.0066735523334236,-2.489733313983891,0.985229605134101,1.0222907,2.379622,0.48811287,0.6650961,0.51776314,5.1249933,-4.0869665,-1.3679065,2.1216607,5.921631,-33.085045,-2.2471907,-9.753636,112.51003,-35.64757,8.287197,2.952371,-1.1702728,-3.669733,-2.3749332,-9.703902,0.5154949,-24.615774,3.8962982,3.2283645,-14.6572695,6.2596006,-7.727114,15.800212,1.2301596
2015-12-10,3059,3099,3026,3074,18755,25,3058,88,0,0,78584,51.0,1.1877489049362475,8.169161027357381,-5.072490438643722,0.0538393833402253,0.6682453688932042,-2.0683246577719623,-0.5485280715737886,0.7754926488561807,-2.7173779599710417,1.0091761025193853,1.3660401,3.127009,0.72164804,1.157474,1.5419497,3.4473586,5.684025,12.957681,10.876822,4.2442775,-20.298592,-10.458568,-13.2043915,112.07438,-49.997227,7.527461,3.074187,-1.1693815,-3.1824496,-1.6204319,-10.338115,0.21252348,-25.111788,5.6477175,1.957314,-14.713946,6.253431,-7.392592,15.953484,0.9794735
2015-02-11,3252,3299,3245,3295,20891,36,3279,1038,167,0,59470,2.0,0.0418077304743643,8.524755419170294,4.12072624663226,3.415005730981333,-1.1159774375985554,0.2854115460185332,-0.3805111510173584,0.5301994566759057,-0.1602635408913884,0.7481088057942539,0.51634085,1.8567078,0.36079746,0.8464366,1.6083403,13.133603,-3.3387282,15.344722,28.083412,1.4658837,-31.392748,-1.4101242,26.236631,-37.190525,7.5634747,9.427822,0.5802716,-3.0884988,-2.1754777,1.2828954,-9.821987,0.06912438,-35.485104,4.02033,1.606246,-15.523381,6.5029817,-3.7553546,16.562654,1.6117907
2015-03-11,3290,3300,3276,3297,21158,2,3289,492,1297,0,58864,-62.0,-1.4549317627003402,8.72963170776759,4.186611584923127,2.785399574479087,-1.629253445424852,-0.0394846634637168,-0.3407273995605351,0.3389493815123104,0.0395024964641071,0.8008160770469755,1.0748104,1.6046706,0.3925234,1.0071095,1.1971251,16.175432,11.07728,7.4235573,23.914206,6.8000336,-1.882278,3.6188946,67.11538,-53.193115,-28.682034,9.741202,0.7034428,-2.9634569,-3.552553,1.1745157,-9.692757,-0.06224657,-31.872658,1.7357444,0.6677334,-15.459782,6.502067,-3.0773673,16.626568,1.6867055
2015-04-11,3267,3274,3218,3235,24077,-62,3246,543,0,0,53697,28.0,0.649858149576588,8.740773362028031,3.5538055186940865,1.996279516266622,-2.120350078414264,0.1554782641025586,-0.5273054974025678,0.5612528567708205,0.838344231765236,0.5979092267486192,2.6057806,4.211536,0.9282179,3.3947897,2.9459088,49.559822,24.476984,26.03964,29.418804,33.810287,-85.807625,11.050061,38.270256,-47.83357,53.177982,8.34225,2.070141,-2.404624,0.8166212,1.1094239,-9.598519,-0.14912148,-29.33441,-1.064412,0.45923042,-15.395347,6.452092,-0.8881605,16.719604,1.7271729
2015-05-11,3223,3272,3222,3263,16914,28,3249,853,0,0,48075,-26.0,-0.6130157977895688,8.887410595541818,3.9523477224372447,2.4175269882639148,-0.7956883041847194,-0.5493629386570709,-0.7159210432176055,0.4420944783318328,0.6725299343501482,0.2366846416569686,1.0747386,1.0838513,0.36270452,1.4268931,1.0111763,7.163421,11.717328,2.3080173,22.802872,2.185329,-51.45692,-1.4335254,20.077913,-16.013172,12.439657,8.434851,0.03901311,-2.8773048,-2.2945135,1.0899878,-9.219912,-0.24220525,-29.653633,-4.1271524,0.34749284,-15.545014,6.4814534,-5.735416,16.690779,1.2878722
2015-06-11,3265,3265,3204,3237,23348,-26,3235,1338,0,0,44243,-28.0,-0.6597889069512783,9.0185809558829,2.945308470529491,1.134044725512403,-1.6429670919238375,-0.5080960207901759,-0.6947940067711542,0.4646333147041156,0.9870194057224466,-0.0315562003280286,0.80137545,2.857762,0.5454871,2.1963456,1.9242615,16.8685,6.8310947,11.458486,22.093601,11.657488,-89.31589,8.496761,20.75753,-24.697401,26.96507,7.8807616,0.97383136,-2.4168642,-0.67890865,0.9473845,-9.412462,-0.3221899,-27.7124,-6.060068,0.9975748,-15.508191,6.4503064,-4.302223,16.837206,1.4161829
2015-09-11,3228,3235,3187,3209,16228,-28,3214,2058,775,0,35057,59.0,1.3748413415830856,9.054089825054014,2.043822399838136,0.4611959156783338,-1.2307225760313123,-0.6181554249846092,-0.6478443665696796,0.6663166039458428,1.5900043397131045,-0.0350420854151555,3.6366053,6.1615324,1.2393783,4.3480525,3.3221693,38.656857,22.625626,24.906202,48.5975,22.468008,-43.30872,15.715603,37.246655,-38.23258,-14.649872,7.5943904,1.1543194,-2.401004,-1.311413,1.092149,-10.178662,-0.37194297,-24.011597,-7.1237245,1.9899333,-15.571883,6.4532657,-4.7279153,16.845053,1.5388701
2015-10-11,3209,3282,3208,3268,15214,59,3258,270,115,0,27911,39.0,0.9071102499659904,9.234565895644938,2.8677353550922016,0.8108379996540878,-0.1080680645138429,-0.5840250188566305,-1.2155422221382095,0.517975604987449,0.8934886229238549,-0.9075512968794844,1.9335202,2.1057308,0.54141605,1.3872195,1.6797246,19.330465,-2.863798,8.350947,9.498873,1.0742179,-89.94804,-12.365086,12.671739,33.35575,-56.13421,7.825653,0.9571946,-2.4920483,-0.12081394,0.6563313,-10.477385,-0.20535846,-21.494904,-7.857127,3.2238433,-15.583319,6.457099,-5.419383,16.851898,1.1344191
2015-11-11,3257,3309,3257,3307,10086,39,3291,30,200,0,20213,2.0,0.0418077304743643,9.317551335894668,3.6179409867722976,1.142681140303067,-0.1069635024818014,-0.2521977906773252,-0.4522702579373285,0.9003557965112078,0.2767172713909104,-1.0035857323572244,1.206059,0.47237054,0.34986913,0.8081229,0.8009724,19.904408,4.421121,10.5882,9.815456,21.956465,-119.95323,-8.705087,15.249293,5.584462,-58.375755,8.912769,0.6842771,-2.8358452,0.12017951,0.6176221,-11.493187,0.015768101,-17.300316,-8.3446,3.2803142,-15.587636,6.476143,-6.6220865,16.771914,1.1887991
2015-12-11,3310,3312,3282,3309,11410,2,3301,1470,5,0,13454,37.0,0.8603371408042809,9.4524793695044,3.5196212666154825,0.7966013190783989,-1.0100364801765185,-0.3378727307976438,0.1298337351691872,1.0301411401812688,-0.1831975623838434,-0.3044250480232126,1.3649162,3.6166766,0.78129125,1.901084,2.1779053,25.267767,11.794458,12.348589,14.279938,8.703147,-138.83342,6.561043,10.929927,-43.727135,-2.3764024,9.497272,0.4246309,-2.8818147,-1.0305781,0.6720273,-12.913948,0.16637993,-17.759228,-6.867558,3.6836784,-15.603647,6.4877133,-5.5198245,16.789534,1.442599
2015-02-12,3338,3338,3301,3312,31,-16,3304,0,0,0,125,53.0,1.2345220140979571,10.68296558100412,-0.196152238705531,-1.4396699517469709,-0.6286125587981063,-2.1163794204638515,-0.5351476291859688,-0.7507328170612971,-0.4051183126190654,0.5194121141283905,0.51371694,-0.08762393,0.29499665,-0.4300159,0.66192704,-1.4374115,6.4067626,0.65268844,-11.123074,-2.3816366,-129.17717,-9.409615,38.64126,60.42356,-28.917753,9.982614,2.0427356,-2.571438,-1.0446563,-0.99351615,-14.781518,0.34047905,-18.940126,-5.3829765,3.8162234,-15.552426,6.4762,-1.6679367,16.822887,2.1222017
2015-03-12,3365,3365,3365,3365,31,53,0,0,0,0,121,4.0,0.0885808396360738,10.79058644379131,0.8896391470889151,-0.4683734409938127,-0.1697581921156448,-1.6948858078135791,0.0951208368887028,-0.3668804660005612,-1.056316210023722,0.671388010487295,-0.6532313,1.98564,0.41043055,1.4527755,0.54766685,27.410196,-6.0054073,3.5025203,11.544188,6.592702,-157.28253,1.4466976,52.685837,96.27134,-57.25963,10.558898,4.094334,-2.6231236,5.760153,-0.8704147,-17.366934,0.5391297,-20.850136,-4.236666,3.2391863,-15.590998,6.491568,0.14056619,16.913023,2.0115879
2015-04-12,3375,3393,3375,3369,4,4,3384,0,0,0,121,41.0,0.9538833591277,10.740569285854733,0.2085902513856677,0.3013063424405937,-0.8862742656168106,-1.1290197173050789,0.3250936992827064,-1.9707024494694023,-0.0382350690321656,0.9767806036813498,-1.8243291,-0.97665054,0.24292067,-1.0289913,-1.008817,-12.486062,-5.1287255,6.866743,-16.813776,-4.1609936,-94.53166,-13.923285,39.366043,13.4535055,-57.590836,10.283669,2.653783,-2.6931725,3.7798889,-0.7886024,-18.115307,0.6689596,-20.801178,-5.1181884,2.7924767,-15.608189,6.4865904,-2.3822591,16.855461,1.8556159
2015-07-12,3422,3422,3402,3410,38,41,3417,0,0,0,118,-101.0,-2.367007391353676,10.641342028788788,1.8426229350182768,1.68571699533247,-1.8003993644102982,0.0058266182222746,0.9972544781386062,-2.0415237623724667,0.4710226400496871,1.1144416598976652,-14.162196,-13.913324,-3.1452928,-11.653691,-8.474098,-66.926346,-44.37208,-52.44649,-56.75943,-28.407871,-98.875656,-18.014946,45.78096,-22.85228,-67.53496,10.98271,3.219141,-2.7154527,6.569621,-0.7695676,-18.204735,0.82387406,-22.526304,-4.768415,2.9642062,-15.491077,6.496273,-1.145617,16.804754,1.9302604
2015-08-12,3347,3347,3327,3309,8,-101,3333,0,0,0,81,60.0,1.3982278961639405,10.50218819749498,0.3959079230152091,0.6961895611221413,-2.743637162095402,0.530339353330377,0.874638470167699,-2.061737344821193,1.4986439580093731,0.743678254219378,4.1685004,5.2923365,1.1859983,3.2334654,3.9958963,33.204422,19.490337,27.337603,34.760925,14.483915,-130.81512,5.454056,61.018303,-72.32755,-40.890865,10.838528,5.77901,-2.2366242,6.071051,-0.57856953,-17.33574,0.969599,-22.230331,-4.2988734,4.5686126,-15.168604,6.3992004,1.4675958,16.58766,2.5542142
2015-09-12,3345,3356,3345,3369,3,60,3349,0,0,0,60,-25.0,-0.5896292432087141,10.683049377331638,1.5641445656017856,2.4114310732407005,1.0121028052374126,-0.1570182780362829,0.6666805991825212,-1.7707794673493875,1.0350765381721625,0.740469942566599,-1.7514154,-1.1051865,0.18307403,-0.82460874,-0.9218722,4.6629076,-2.8165627,-2.5910149,-11.851148,2.4717038,-30.447348,-22.618849,11.873219,-15.976588,-102.77313,10.345375,2.693288,-2.9324186,6.7368045,-0.7166839,-16.842054,0.97268385,-22.501278,-6.998577,5.3219185,-15.61453,6.508051,-3.6172562,16.815598,1.8110695
2015-10-12,3371,3373,3354,3344,3,-25,3366,0,0,0,48,4.0,0.0885808396360738,10.649567746663667,1.1199945118147956,1.0276980456444338,-2.4385297781966244,-0.3179547382000857,0.9641968317976508,-1.8457050812611528,1.0121790390613628,0.540003873278798,-0.83132035,0.16242336,0.0815207,0.068635754,-1.2456374,4.6472564,3.4604578,10.076702,-35.937714,12.353914,-127.4906,-4.2468514,43.78047,-35.68454,-50.73776,10.306013,3.4093726,-2.557231,6.1369953,-0.8132002,-15.510739,0.9718898,-20.612343,-7.7679806,5.7826953,-15.43007,6.454227,-1.0383995,16.75748,2.0978093
2015-11-12,3349,3350,3349,3348,2,4,3350,0,0,0,46,21.0,0.4861522675106048,10.706082678140373,1.2545727849967905,0.9185448391796552,-1.78908808009912,-0.7286902589513318,0.9358341649130631,-1.0921706842047545,0.7187918213136927,0.4979291258135512,0.5116822,1.8418857,0.40203297,0.40453163,0.6127068,9.815899,1.8560265,6.7480483,-5.205406,11.381517,-125.41592,-6.121581,33.564354,-24.305109,-49.38681,9.646995,1.8458945,-2.726024,3.4038515,-0.9024082,-15.562028,0.96752185,-20.635303,-9.192057,5.7872972,-15.624182,6.4888325,-2.3798208,16.870749,1.6357707
2016-04-01,3214,3219,3119,3124,25209,0,3156,84,0,0,98738,-65.0,-1.5250914264429043,9.063560239823229,-4.689033115547305,1.1553439052884449,-1.0803005802059524,0.4007337270217842,0.2050338466955849,-1.7075002087090108,0.8689039055087487,0.3354245140827208,-2.2403653,-5.6859612,-0.49729303,-3.9395092,-3.214815,-32.07962,-28.324348,-22.445133,-29.798653,-20.132265,-18.551706,-14.333393,19.506895,50.53782,-125.91002,8.263821,1.0361407,-1.8263583,-7.0180044,-2.2522771,-14.701337,0.8195319,-20.002209,-8.985513,4.754392,-15.065642,6.3508954,-6.5938807,16.244228,1.1422013
2016-05-01,3132,3138,3047,3059,26810,-65,3080,401,0,0,95269,-78.0,-1.8291166359940163,8.687236682537527,-6.173219943399618,0.808879030160901,-0.4899066207528312,1.8095343311738827,1.602775058221387,-0.2229470844560841,1.5902724029565594,0.5105156125243572,0.58240783,0.69220537,0.08785046,0.047152363,1.441557,5.8300366,-8.810542,3.740904,15.657975,-1.9596245,-39.053024,3.385661,-4.274986,-17.769234,-129.18442,8.746023,1.3415321,-1.673669,-8.414633,-3.8138163,-14.090858,0.61584496,-19.282742,-8.370525,4.005072,-14.883599,6.360461,-6.3495483,15.921683,1.7029297
2016-06-01,3033,3052,2970,2981,28890,-78,3008,61,0,0,93970,-18.0,-0.4259233611427308,8.24411701547044,-7.657333811095551,0.4961400798957149,0.0942970816628177,3.6566222585309136,3.445106537135934,1.320627357176792,2.190635922769311,0.7634541909834233,1.0888516,0.16638327,0.14302558,1.8941255,-0.30808327,4.868989,3.1099954,-8.268753,15.709112,4.7720094,-70.43112,10.343925,-30.085966,-67.12539,-168.46089,12.928817,3.2450025,-2.0519395,-8.019971,-5.962606,-14.083137,0.52266335,-21.769447,-9.511591,2.3584647,-14.692209,6.444196,-2.385449,15.343826,2.9208922
2016-07-01,2951,2987,2898,2963,31702,-18,2943,3744,0,0,90105,54.0,1.2579085686788118,7.783928635686692,-7.772410670874023,0.9837743414258766,0.8733433090166032,3.720848232578154,3.4380117036253197,1.4983050458149176,1.8473335616827649,0.1846507568179002,4.19924,5.389623,1.0600837,3.9117303,3.87207,24.959124,30.506952,17.229294,31.648165,26.480257,-15.43233,22.89971,-76.97167,-102.82816,-189.23894,15.654874,3.4788496,-2.9623942,-10.40789,-5.9826703,-14.556942,0.21903883,-24.253807,-7.129997,0.24091122,-14.662871,6.4939404,-1.40805,14.982738,3.2217603
2016-08-01,2985,3025,2975,3017,20639,54,3000,333,0,0,85928,-115.0,-2.6944191554856425,7.690010259562916,-7.129785461562281,1.61226294047216,1.0177451975405911,1.5137248889502075,1.2256275748014211,0.1490464187472567,1.2674311621080594,-0.6128225737430691,-8.153033,-12.723466,-1.5501517,-7.4702454,-6.562406,-49.15653,-48.68055,-51.854454,-78.28922,-40.84716,1.4589694,-13.868874,-45.057873,25.563808,-202.15161,7.842553,-0.5222388,-1.3122061,-12.574863,-3.733512,-13.9862175,0.23046708,-29.452436,-7.262258,-1.35543,-14.7814455,6.3347726,-9.34497,15.833151,0.90216464
2016-11-01,3000,3004,2882,2902,28239,-115,2931,198,0,0,84002,-42.0,-0.987200671083245,7.243842072691159,-8.739756961660847,0.7173588552157739,-0.1593172111450036,2.056350807177504,0.3960650444307574,0.041626590661909,1.3171963314629076,-1.5397429972220489,-3.1755476,-3.0712068,-0.5208867,-1.1699834,-1.9191236,-14.934053,-14.484239,-15.363162,-27.545893,-3.2526293,-46.946014,8.7680025,-29.611345,-31.512793,-166.26521,10.868992,3.7482495,-0.5767999,-7.465335,-5.3626328,-10.75125,0.25993448,-30.369802,-5.4111342,-1.3421323,-14.4185705,6.3030496,-5.5610256,15.630595,1.5741292
2016-12-01,2875,2892,2852,2860,20518,-42,2870,128,0,0,81654,32.0,0.7434043679000071,6.821339256733607,-9.57202867445138,0.9817743238668822,0.4320527322599546,1.5863452637381827,0.7101081273536675,0.5240395450881146,0.9264691285254644,-1.5531535301074562,2.5581646,4.6300917,0.45325345,2.9281836,2.0862072,24.606998,24.964937,7.939944,25.54493,11.682578,-24.312332,2.123298,-50.539963,-4.8721004,-195.45587,9.70005,0.7225037,-0.50702226,-10.932196,-5.7291594,-8.0563,0.26059413,-35.511555,-3.7102797,-1.6832834,-14.585647,6.3397336,-7.797126,15.736457,0.91801834
2016-01-02,2765,2875,2744,2868,27082,107,2825,1040,5000,0,75508,-107.0,-2.5073267188388044,3.750052573242634,-4.461224712007335,5.252040862481451,-0.3877667766422616,2.1382438370775985,-0.929345394668102,0.6376781832690911,-0.4529340656190964,-0.5053318181094368,-10.463618,-12.254328,-2.8647776,-8.523962,-5.447446,-45.96409,-62.837612,-52.017975,-75.38489,-40.579685,331.2118,1.2678752,77.25151,-112.44858,-355.69583,11.79367,4.18282,-2.7046266,-0.17596973,-0.24226083,-8.594957,0.18864481,-39.182125,-1.5679927,-3.379664,-14.9583025,6.397393,-0.74322134,15.891268,1.6946914
2016-02-02,2852,2858,2753,2761,23460,-107,2798,3171,25,0,70320,76.0,1.7724127694576164,3.5789587231867515,-5.826767778745302,3.8418500664294224,-1.683231411443987,2.1133854719060228,-1.483106747295052,0.4418062907299093,0.2643709860016707,-0.1094146328744442,6.2572002,8.129909,1.8918245,5.322757,5.506809,17.974844,42.243225,32.73566,51.094093,16.495178,85.497215,29.652132,-11.758968,-137.26602,0.14697343,8.456697,5.254629,-0.42211398,2.1353772,0.85436684,-5.5886245,0.24610731,-38.185455,2.7943213,-2.8507395,-14.646004,6.2640147,-1.7272761,16.35518,1.0963105
2016-03-02,2775,2854,2738,2837,24844,76,2792,196,75,0,66423,-73.0,-1.7121838630897428,3.500390381121852,-3.5660308523452406,5.2649503878181125,-0.783565280558236,2.149375780293272,-1.0613683273771852,0.6996442889201246,-0.6302994158623468,-0.3284320542767834,-3.3436115,-3.7322454,-0.55673105,-3.3003583,-3.0695982,-19.359587,-39.888466,-30.2621,-34.276146,-34.42233,74.83107,-12.770685,-31.941898,-36.561474,-89.852325,3.3172526,1.5489599,-0.88308984,-1.3596065,2.226792,-5.3368883,0.26328903,-37.575974,2.771172,-3.5442839,-15.219508,6.302996,-5.0232,16.750765,-0.07346902
2016-04-02,2870,2878,2757,2764,20797,-73,2805,313,9,0,63515,8.0,0.1821270579594928,3.291785963992912,-4.482308976729633,4.351625656319665,-2.0339118016320734,2.393822406578497,-1.0385658477039534,0.4678359816865228,-0.6190911607414078,0.5021193421405044,2.8936307,4.7042565,0.6453649,3.3594265,1.4066966,22.348652,16.280876,14.484186,22.725225,5.665469,46.78121,8.490793,9.248524,-103.770164,-7.3737383,4.016027,3.362522,-0.12267736,0.84361225,1.5555166,-3.2206395,0.320932,-30.695982,4.619109,-3.2259638,-14.935933,6.2530136,-4.3340297,16.78847,-0.26904768
2016-05-02,2766,2823,2753,2772,22440,8,2785,2041,3690,0,60243,86.0,2.006278315266164,3.2143260616201323,-4.175937366601965,4.685803822876963,-1.0085144018018986,1.7874288567461265,-1.149863678279111,0.8038236711987509,-0.4376861830209477,1.2616528202148944,5.8125887,8.82545,2.0187397,8.12878,5.206897,61.322895,42.738052,39.85822,70.785416,21.675728,297.06824,21.084167,72.51483,-147.94249,-173.84442,7.479009,3.5095723,-1.5185744,-0.03925965,1.7819228,-4.403402,0.12625524,-22.11456,4.9281187,-5.135615,-15.071122,6.3467507,-0.6712902,16.364946,0.9594562
2016-08-02,2797,2867,2761,2858,22659,86,2830,365,169,0,45541,-21.0,-0.4960830248852951,3.2351871184873167,-1.7588979541729264,5.565451883807015,-1.1121720313316743,2.035646794198846,-1.0035495632938571,0.6084334086551985,-0.8534236672439253,0.947343355084804,-1.5755607,-2.6991668,-0.33794937,-2.5411983,-1.3529235,-20.554241,-19.597973,-18.574747,-44.917732,-24.530275,95.48208,-12.662193,-16.617294,-53.51153,-38.166588,2.1770377,1.4183627,-1.0425755,-0.74275035,2.6508834,-4.9086018,-0.10147724,-18.506365,2.9992428,-5.870756,-15.456013,6.3718696,-2.6871376,17.060755,-0.07269979
